Transaction_ID,Date,Vendor_ID,Vendor_Country,Commodity,Volume_MT,Market_Spot_Price,Unit_Price_USD,Total_Value_USD,Payment_Method,Is_Fraud_Ground_Truth,Fraud_Type
TRX_003101,19-12-2023,VND_0099,Germany,Copper_Cathode,798.69,3.9,3.95,3151.29,Wire,0,None
TRX_003544,19-12-2023,VND_0188,Canada,Gold_Bullion,444.46,2038.4,2002.97,890238.96,Letter_of_Credit,0,None
TRX_004669,19-12-2023,VND_0142,Sanctioned_Proxy_Alpha,Gold_Bullion,66.84,2038.4,2007.7,134187.64,Wire,0,None
TRX_013978,19-12-2023,VND_0177,Sanctioned_Proxy_Beta,Silver_Ingot,208.24,24.04,24.23,5045.53,Wire,0,None
TRX_008534,19-12-2023,VND_0087,Singapore,Aluminum_Ingot,47.16,2211.25,2197.09,103611.74,Open_Account,0,None
TRX_007758,19-12-2023,VND_0156,Switzerland,Aluminum_Ingot,314.36,2211.25,2219.17,697616.4,Letter_of_Credit,0,None
TRX_000876,19-12-2023,VND_0033,Japan,Aluminum_Ingot,40.24759777,2211.25,2222.68,89457.53062,Open_Account,1,Fabricated_Invoice
TRX_009649,19-12-2023,VND_0255,Singapore,Gold_Bullion,2195.25,2038.4,2001.39,4393556.89,Open_Account,0,None
TRX_010527,19-12-2023,VND_0116,Germany,Copper_Cathode,565.96,3.9,3.9,2209.62,Wire,0,None
TRX_009434,19-12-2023,VND_0153,United States,Silver_Ingot,539.23,24.04,24.42,13166.71,Open_Account,0,None
TRX_003410,19-12-2023,VND_0244,Japan,Copper_Cathode,311.47,3.9,3.87,1206.82,Wire,0,None
TRX_002796,19-12-2023,VND_0209,Australia,Gold_Bullion,334.55,2038.4,2046.94,684803.82,Wire,0,None
TRX_009288,19-12-2023,VND_0103,Australia,Gold_Bullion,1179.65,2038.4,2076.48,2449523.31,Open_Account,0,None
TRX_001602,19-12-2023,VND_0277,Sanctioned_Proxy_Alpha,Gold_Bullion,20000,2038.4,2021.65,40433000,Wire,1,Ghost_Shipment
TRX_006405,19-12-2023,VND_0295,Singapore,Aluminum_Ingot,1002.94,2211.25,2235.87,2242447.24,Open_Account,0,None
TRX_001738,19-12-2023,VND_0252,Canada,Gold_Bullion,356.61,2038.4,2005,715009.49,Wire,0,None
TRX_010656,19-12-2023,VND_0264,Singapore,Aluminum_Ingot,200.27,2211.25,2232.93,447181.37,Open_Account,0,None
TRX_009739,19-12-2023,VND_0230,United States,Aluminum_Ingot,365.16,2211.25,2190.18,799760.82,Letter_of_Credit,0,None
TRX_004463,19-12-2023,VND_0151,Sanctioned_Proxy_Alpha,Silver_Ingot,1628.14,24.04,23.86,38855.4,Open_Account,0,None
TRX_001364,19-12-2023,VND_0221,Canada,Gold_Bullion,682.81,2038.4,2071.78,1414624.93,Open_Account,0,None
TRX_012255,19-12-2023,VND_0284,Sanctioned_Proxy_Alpha,Gold_Bullion,2469.36,2038.4,2043.08,5045102.24,Open_Account,0,None
TRX_005234,19-12-2023,VND_0270,Switzerland,Gold_Bullion,158.39,2038.4,2061.54,326530.16,Wire,0,None
TRX_000259,19-12-2023,VND_0009,Sanctioned_Proxy_Beta,Copper_Cathode,108.29,3.9,3.91,423.47,Open_Account,0,None
TRX_008360,19-12-2023,VND_0240,Singapore,Gold_Bullion,917.28,2038.4,2020.22,1853117.49,Open_Account,0,None
TRX_002227,19-12-2023,VND_0234,Japan,Silver_Ingot,942.57,24.04,24.33,22935.08,Letter_of_Credit,0,None
TRX_007117,19-12-2023,VND_0244,Japan,Silver_Ingot,442.47,24.04,23.67,10473.64,Letter_of_Credit,0,None
TRX_006384,19-12-2023,VND_0293,Canada,Gold_Bullion,574.39,2038.4,2047.96,1176329.5,Open_Account,0,None
TRX_014938,19-12-2023,VND_0215,Sanctioned_Proxy_Beta,Silver_Ingot,1490.26,24.04,23.83,35506.86,Letter_of_Credit,0,None
TRX_003995,19-12-2023,VND_0098,Australia,Gold_Bullion,498.19,2038.4,2073.54,1033014.93,Letter_of_Credit,0,None
TRX_005511,19-12-2023,VND_0297,Sanctioned_Proxy_Beta,Gold_Bullion,121.46,2038.4,2017.09,244990.05,Letter_of_Credit,0,None
TRX_014768,19-12-2023,VND_0170,Germany,Aluminum_Ingot,274.11,2211.25,2189.99,600289.17,Letter_of_Credit,0,None
TRX_007407,19-12-2023,VND_0051,Sanctioned_Proxy_Beta,Aluminum_Ingot,132.23,2211.25,2243.45,296661.27,Open_Account,0,None
TRX_004354,19-12-2023,VND_0111,Sanctioned_Proxy_Alpha,Gold_Bullion,981.39,2038.4,2046.83,2008733.5,Wire,0,None
TRX_011916,19-12-2023,VND_0230,United States,Gold_Bullion,143.83,2038.4,2035.76,292803.53,Letter_of_Credit,0,None
TRX_000274,19-12-2023,VND_0096,Switzerland,Silver_Ingot,169.16,24.04,23.85,4034.84,Open_Account,0,None
TRX_005436,19-12-2023,VND_0097,Germany,Silver_Ingot,796.48,24.04,24.39,19429.29,Letter_of_Credit,0,None
TRX_006005,19-12-2023,VND_0075,Japan,Copper_Cathode,23820.62123,3.9,3.86,91947.59794,Letter_of_Credit,1,Fabricated_Invoice
TRX_001150,19-12-2023,VND_0022,Singapore,Aluminum_Ingot,234.79,2211.25,2231.08,523843,Letter_of_Credit,0,None
TRX_007779,19-12-2023,VND_0029,Singapore,Gold_Bullion,383.03,2038.4,2021.69,774369.97,Wire,0,None
TRX_012793,20-12-2023,VND_0195,Sanctioned_Proxy_Alpha,Copper_Cathode,408.89,3.9,3.89,1591.85,Letter_of_Credit,0,None
TRX_014270,20-12-2023,VND_0216,Switzerland,Gold_Bullion,245.97,2034.5,2051.63,504649.86,Open_Account,0,None
TRX_011109,20-12-2023,VND_0007,Sanctioned_Proxy_Alpha,Silver_Ingot,169.4,24.35,24.44,4139.53,Wire,0,None
TRX_009964,20-12-2023,VND_0277,Sanctioned_Proxy_Alpha,Gold_Bullion,1628.83,2034.5,2001.48,3260073.14,Wire,0,None
TRX_005617,20-12-2023,VND_0008,Canada,Gold_Bullion,459.38,2034.5,2020.77,928311.01,Letter_of_Credit,0,None
TRX_010501,20-12-2023,VND_0296,Canada,Aluminum_Ingot,728.95,2187.75,2187.33,1594452.29,Wire,0,None
TRX_013154,20-12-2023,VND_0197,Sanctioned_Proxy_Beta,Gold_Bullion,70.28,2034.5,2015.4,141648.1,Wire,0,None
TRX_013578,20-12-2023,VND_0163,Japan,Aluminum_Ingot,497.73,2187.75,2191.27,1090659.4,Wire,0,None
TRX_008312,20-12-2023,VND_0276,Sanctioned_Proxy_Beta,Copper_Cathode,533.87,3.9,3.84,2049.49,Open_Account,0,None
TRX_012996,20-12-2023,VND_0086,United Arab Emirates,Silver_Ingot,559.52,24.35,24.78,13863.73,Wire,0,None
TRX_006668,20-12-2023,VND_0061,Canada,Gold_Bullion,1830.66,2034.5,1995.59,3653242.33,Open_Account,0,None
TRX_004339,20-12-2023,VND_0109,Japan,Aluminum_Ingot,519.41,2187.75,2191.04,1138050.16,Open_Account,0,None
TRX_009590,20-12-2023,VND_0195,Sanctioned_Proxy_Alpha,Copper_Cathode,310.05,3.9,3.92,1214.42,Letter_of_Credit,0,None
TRX_008637,20-12-2023,VND_0020,Japan,Copper_Cathode,978.02,3.9,3.93,3845.36,Wire,0,None
TRX_007138,20-12-2023,VND_0179,Japan,Silver_Ingot,299.58,24.35,24.08,7213.01,Open_Account,0,None
TRX_013917,20-12-2023,VND_0224,United Arab Emirates,Silver_Ingot,370.79,24.35,23.95,8880.4,Wire,0,None
TRX_014281,20-12-2023,VND_0221,Canada,Silver_Ingot,1094.55,24.35,24.05,26323.27,Wire,0,None
TRX_002578,20-12-2023,VND_0132,United Arab Emirates,Copper_Cathode,302.74,3.9,3.93,1190.71,Letter_of_Credit,0,None
TRX_000222,20-12-2023,VND_0251,United States,Copper_Cathode,249.67,3.9,3.85,961.82,Letter_of_Credit,0,None
TRX_012493,20-12-2023,VND_0125,Sanctioned_Proxy_Alpha,Silver_Ingot,1985,24.35,24.19,48023.58,Wire,0,None
TRX_001402,20-12-2023,VND_0252,Canada,Aluminum_Ingot,395.51,2187.75,2146.34,848893.19,Open_Account,0,None
TRX_000971,20-12-2023,VND_0041,Sanctioned_Proxy_Beta,Aluminum_Ingot,345.2,2187.75,2154.27,743653.03,Letter_of_Credit,0,None
TRX_002566,20-12-2023,VND_0258,Japan,Silver_Ingot,1776.24,24.35,24.66,43803.75,Wire,0,None
TRX_003251,20-12-2023,VND_0183,Singapore,Aluminum_Ingot,1869.12,2187.75,2173.13,4061834.47,Open_Account,0,None
TRX_000037,20-12-2023,VND_0240,Singapore,Silver_Ingot,216.67,24.35,24.74,5360.45,Open_Account,0,None
TRX_011434,20-12-2023,VND_0098,Australia,Gold_Bullion,424.55,2034.5,2034.21,863628.28,Wire,0,None
TRX_008995,20-12-2023,VND_0213,Germany,Gold_Bullion,333.23,2034.5,2074.41,691266.07,Open_Account,0,None
TRX_009355,20-12-2023,VND_0166,Canada,Aluminum_Ingot,130.61,2187.75,2192.41,286358.71,Wire,0,None
TRX_013341,20-12-2023,VND_0140,Sanctioned_Proxy_Alpha,Aluminum_Ingot,191.66,2187.75,2170.08,415922.09,Letter_of_Credit,0,None
TRX_014910,20-12-2023,VND_0299,Sanctioned_Proxy_Beta,Aluminum_Ingot,20000,2187.75,2157.4,43148000,Letter_of_Credit,1,Ghost_Shipment
TRX_008229,20-12-2023,VND_0064,Switzerland,Gold_Bullion,590.42,2034.5,2038.25,1203429.66,Open_Account,0,None
TRX_003425,20-12-2023,VND_0105,Singapore,Gold_Bullion,77.3,2034.5,2023.32,156400.12,Letter_of_Credit,0,None
TRX_000176,20-12-2023,VND_0198,Japan,Aluminum_Ingot,250.23,2187.75,2216.68,554672.67,Open_Account,0,None
TRX_013955,20-12-2023,VND_0022,Singapore,Aluminum_Ingot,386.25,2187.75,2173.5,839509.61,Letter_of_Credit,0,None
TRX_008266,20-12-2023,VND_0293,Canada,Gold_Bullion,752.39,2034.5,2004.24,1507967.82,Open_Account,0,None
TRX_010199,20-12-2023,VND_0037,Singapore,Copper_Cathode,180.22,3.9,3.93,708.58,Wire,0,None
TRX_011496,20-12-2023,VND_0205,United Arab Emirates,Gold_Bullion,1128.06,2034.5,2003.44,2260011.78,Letter_of_Credit,0,None
TRX_000568,20-12-2023,VND_0126,Australia,Gold_Bullion,379.1,2034.5,2068.66,784239.08,Wire,0,None
TRX_013543,20-12-2023,VND_0143,Canada,Gold_Bullion,178.28,2034.5,2069.89,369018.47,Wire,0,None
TRX_013830,20-12-2023,VND_0040,United Arab Emirates,Copper_Cathode,304.14,3.9,3.96,1204.01,Wire,0,None
TRX_010638,20-12-2023,VND_0125,Sanctioned_Proxy_Alpha,Copper_Cathode,910.09,3.9,3.83,3488.78,Letter_of_Credit,0,None
TRX_010996,20-12-2023,VND_0298,Japan,Silver_Ingot,226.89,24.35,24.38,5531.04,Letter_of_Credit,0,None
TRX_008325,20-12-2023,VND_0093,Japan,Aluminum_Ingot,389.78,2187.75,2211.35,861948.33,Letter_of_Credit,0,None
TRX_013394,20-12-2023,VND_0024,Switzerland,Silver_Ingot,4224.32,24.35,24.46,103331.77,Open_Account,0,None
TRX_008175,20-12-2023,VND_0046,Canada,Gold_Bullion,303.55,2034.5,2037.33,618426.12,Letter_of_Credit,0,None
TRX_012115,20-12-2023,VND_0204,United States,Aluminum_Ingot,1868.56,2187.75,2170.98,4056608.77,Wire,0,None
TRX_014610,21-12-2023,VND_0222,Canada,Gold_Bullion,304.47,2039.1,2017.2,614176.32,Open_Account,0,None
TRX_000900,21-12-2023,VND_0266,Switzerland,Aluminum_Ingot,2027.97,2184.25,2163.66,4387848.25,Letter_of_Credit,0,None
TRX_005360,21-12-2023,VND_0171,Germany,Gold_Bullion,210.82,2039.1,2074.98,437438.75,Wire,0,None
TRX_001223,21-12-2023,VND_0220,Japan,Aluminum_Ingot,453.97,2184.25,2177.11,988333.28,Wire,0,None
TRX_010175,21-12-2023,VND_0015,Japan,Gold_Bullion,428.79,2039.1,2062.9,884553.27,Wire,0,None
TRX_013724,21-12-2023,VND_0220,Japan,Silver_Ingot,150.7,24.31,24.1,3631.46,Open_Account,0,None
TRX_004714,21-12-2023,VND_0060,Japan,Copper_Cathode,160.15,3.91,3.99,638.26,Wire,0,None
TRX_003314,21-12-2023,VND_0277,Sanctioned_Proxy_Alpha,Silver_Ingot,477.92,24.31,24.7,11804.92,Wire,0,None
TRX_010437,21-12-2023,VND_0145,Sanctioned_Proxy_Alpha,Gold_Bullion,1425.9,2039.1,2053.36,2927891.66,Letter_of_Credit,0,None
TRX_005503,21-12-2023,VND_0294,Japan,Copper_Cathode,497.32,3.91,3.87,1925.74,Wire,0,None
TRX_005236,21-12-2023,VND_0290,Germany,Copper_Cathode,246.65,3.91,3.92,966.76,Open_Account,0,None
TRX_008837,21-12-2023,VND_0057,Japan,Gold_Bullion,140.71,2039.1,2057.83,289551.17,Wire,0,None
TRX_006988,21-12-2023,VND_0102,Sanctioned_Proxy_Alpha,Copper_Cathode,508.07,3.91,3.85,1956.75,Wire,0,None
TRX_006886,21-12-2023,VND_0067,United Arab Emirates,Aluminum_Ingot,778.67,2184.25,2216.18,1725684.97,Wire,0,None
TRX_003281,21-12-2023,VND_0176,Sanctioned_Proxy_Alpha,Silver_Ingot,1665.48,24.31,24.61,40982.8,Open_Account,0,None
TRX_004147,21-12-2023,VND_0163,Japan,Copper_Cathode,464.64,3.91,7.031823159,3267.266313,Letter_of_Credit,1,Over_Invoicing
TRX_009619,21-12-2023,VND_0153,United States,Silver_Ingot,556.39,24.31,24.33,13536.2,Wire,0,None
TRX_014360,21-12-2023,VND_0250,Sanctioned_Proxy_Alpha,Silver_Ingot,390.4,24.31,24.09,9405.64,Wire,0,None
TRX_003073,21-12-2023,VND_0124,Switzerland,Aluminum_Ingot,312.31,2184.25,2219.49,693164.05,Wire,0,None
TRX_013698,21-12-2023,VND_0182,Australia,Gold_Bullion,256.51,2039.1,2052.33,526447.7,Open_Account,0,None
TRX_001617,21-12-2023,VND_0086,United Arab Emirates,Gold_Bullion,451.67,2039.1,2003.85,905075.96,Wire,0,None
TRX_011888,21-12-2023,VND_0152,Sanctioned_Proxy_Alpha,Copper_Cathode,873.89,3.91,3.86,3375.75,Wire,0,None
TRX_012313,21-12-2023,VND_0163,Japan,Gold_Bullion,180,2039.1,2049.64,368943.45,Wire,0,None
TRX_014000,21-12-2023,VND_0102,Sanctioned_Proxy_Alpha,Gold_Bullion,2049.25,2039.1,2002.49,4103598.93,Open_Account,0,None
TRX_004232,21-12-2023,VND_0078,Singapore,Aluminum_Ingot,847.36,2184.25,2160.68,1830885.76,Open_Account,0,None
TRX_011589,21-12-2023,VND_0202,Japan,Silver_Ingot,405.2,24.31,23.96,9706.71,Letter_of_Credit,0,None
TRX_001136,21-12-2023,VND_0037,Singapore,Copper_Cathode,406.11,3.91,3.97,1611.89,Open_Account,0,None
TRX_004109,21-12-2023,VND_0000,Canada,Gold_Bullion,2445.54,2039.1,2009.23,4913647.24,Wire,0,None
TRX_000353,21-12-2023,VND_0098,Australia,Gold_Bullion,308.37,2039.1,2030.74,626211.56,Wire,0,None
TRX_010898,21-12-2023,VND_0208,Japan,Copper_Cathode,1867.55,3.91,6.907039288,12899.24122,Wire,1,Over_Invoicing
TRX_013719,22-12-2023,VND_0276,Sanctioned_Proxy_Beta,Silver_Ingot,1566.68,24.29,23.98,37571,Wire,0,None
TRX_004771,22-12-2023,VND_0123,Sanctioned_Proxy_Beta,Aluminum_Ingot,3552.12,2268,2235.64,7941250.57,Open_Account,0,None
TRX_015013,22-12-2023,VND_0024,Switzerland,Copper_Cathode,2528.27,3.9,3.9,9848.87,Wire,1,Structuring
TRX_004404,22-12-2023,VND_0203,Canada,Gold_Bullion,147.52,2057.1,2071.55,305591.69,Wire,0,None
TRX_011510,22-12-2023,VND_0128,United States,Silver_Ingot,1840.96,24.29,23.91,44023.74,Open_Account,0,None
TRX_013097,22-12-2023,VND_0087,Singapore,Silver_Ingot,1663.75,24.29,24.25,40350.97,Wire,0,None
TRX_007144,22-12-2023,VND_0030,United Arab Emirates,Copper_Cathode,1188.02,3.9,3.88,4609.1,Wire,0,None
TRX_008906,22-12-2023,VND_0085,United States,Copper_Cathode,224.83,3.9,3.85,866.1,Letter_of_Credit,0,None
TRX_002627,22-12-2023,VND_0065,United Arab Emirates,Aluminum_Ingot,743.93,2268,2295.6,1707773.41,Open_Account,0,None
TRX_012435,22-12-2023,VND_0241,Germany,Gold_Bullion,78.39,2057.1,2093.22,164082.43,Letter_of_Credit,0,None
TRX_001205,22-12-2023,VND_0188,Canada,Gold_Bullion,162.07,2057.1,2068.04,335166.92,Letter_of_Credit,0,None
TRX_014884,22-12-2023,VND_0067,United Arab Emirates,Silver_Ingot,713.27,24.29,23.85,17013.01,Letter_of_Credit,0,None
TRX_009528,22-12-2023,VND_0231,Singapore,Aluminum_Ingot,629.16,2268,2290.79,1441280.81,Wire,0,None
TRX_001703,22-12-2023,VND_0150,Germany,Copper_Cathode,212.37,3.9,3.88,824.03,Wire,0,None
TRX_010536,22-12-2023,VND_0192,United Arab Emirates,Copper_Cathode,1401.84,3.9,3.87,5429.18,Letter_of_Credit,0,None
TRX_002921,22-12-2023,VND_0006,Canada,Gold_Bullion,292.63,2057.1,2064.59,604164.03,Open_Account,0,None
TRX_004725,22-12-2023,VND_0285,Sanctioned_Proxy_Alpha,Silver_Ingot,437.7,24.29,24.53,10735.96,Letter_of_Credit,0,None
TRX_007694,22-12-2023,VND_0071,Canada,Gold_Bullion,247.6,2057.1,2046.26,506663.22,Open_Account,0,None
TRX_011129,22-12-2023,VND_0070,Australia,Gold_Bullion,1045.52,2057.1,2069.09,2163268.02,Wire,0,None
TRX_014965,22-12-2023,VND_0028,Germany,Gold_Bullion,321.89,2057.1,2035.79,655290.84,Letter_of_Credit,0,None
TRX_004181,22-12-2023,VND_0163,Japan,Silver_Ingot,689.58,24.29,23.87,16458.49,Open_Account,0,None
TRX_011839,22-12-2023,VND_0269,Sanctioned_Proxy_Alpha,Aluminum_Ingot,2031.11,2268,2262.86,4596124.83,Letter_of_Credit,0,None
TRX_003431,22-12-2023,VND_0183,Singapore,Gold_Bullion,990.31,2057.1,2027.67,2008019.76,Letter_of_Credit,0,None
TRX_006532,22-12-2023,VND_0149,United Arab Emirates,Silver_Ingot,426.02,24.29,23.93,10194.34,Open_Account,0,None
TRX_007480,22-12-2023,VND_0288,Sanctioned_Proxy_Alpha,Aluminum_Ingot,870.86,2268,2236.7,1947847.95,Wire,0,None
TRX_012453,22-12-2023,VND_0043,United States,Aluminum_Ingot,222.03,2268,2266.03,503134.11,Open_Account,0,None
TRX_001484,22-12-2023,VND_0080,Sanctioned_Proxy_Alpha,Copper_Cathode,1298.13,3.9,3.95,5133.16,Wire,0,None
TRX_010178,22-12-2023,VND_0280,United States,Copper_Cathode,504.68,3.9,3.83,1933.48,Letter_of_Credit,0,None
TRX_007621,22-12-2023,VND_0043,United States,Aluminum_Ingot,444.49,2268,2303.86,1024037.2,Open_Account,0,None
TRX_009938,22-12-2023,VND_0208,Japan,Silver_Ingot,918.29,24.29,23.94,21985.36,Wire,0,None
TRX_004263,22-12-2023,VND_0003,Japan,Silver_Ingot,340.34,24.29,24.17,8225.32,Open_Account,0,None
TRX_005080,22-12-2023,VND_0277,Sanctioned_Proxy_Alpha,Silver_Ingot,1454.91,24.29,24.59,35779.89,Open_Account,0,None
TRX_001980,22-12-2023,VND_0280,United States,Gold_Bullion,167.7,2057.1,2068.36,346864.27,Letter_of_Credit,0,None
TRX_011984,22-12-2023,VND_0144,Australia,Gold_Bullion,711.66,2057.1,2066.8,1470861.33,Letter_of_Credit,0,None
TRX_004958,22-12-2023,VND_0003,Japan,Gold_Bullion,270.44,2057.1,2031.61,549423.15,Open_Account,0,None
TRX_004281,22-12-2023,VND_0266,Switzerland,Gold_Bullion,1070.21,2057.1,2055.73,2200050.03,Open_Account,0,None
TRX_012257,22-12-2023,VND_0207,Sanctioned_Proxy_Alpha,Aluminum_Ingot,194.34,2268,2244.31,436150.64,Letter_of_Credit,0,None
TRX_012040,22-12-2023,VND_0269,Sanctioned_Proxy_Alpha,Gold_Bullion,1261.64,2057.1,2071.77,2613831.99,Open_Account,0,None
TRX_000525,22-12-2023,VND_0033,Japan,Copper_Cathode,286.05,3.9,3.86,1103.93,Wire,0,None
TRX_004461,22-12-2023,VND_0281,United States,Copper_Cathode,1054.22,3.9,3.84,4046.43,Wire,0,None
TRX_007155,22-12-2023,VND_0069,Japan,Gold_Bullion,1630.73,2057.1,2082.31,3395695.13,Letter_of_Credit,0,None
TRX_008362,23-12-2023,VND_0251,United States,Copper_Cathode,622.67,3.9,3.93,2447.81,Open_Account,0,None
TRX_009408,23-12-2023,VND_0116,Germany,Gold_Bullion,1271.65,2057.1,2039.75,2593849.3,Wire,0,None
TRX_003234,23-12-2023,VND_0174,Germany,Copper_Cathode,868.85,3.9,3.95,3428.11,Open_Account,0,None
TRX_012997,23-12-2023,VND_0282,Sanctioned_Proxy_Beta,Gold_Bullion,1458.67,2057.1,2017.51,2942886.1,Letter_of_Credit,0,None
TRX_011041,23-12-2023,VND_0067,United Arab Emirates,Gold_Bullion,844.74,2057.1,2053.96,1735068.43,Open_Account,0,None
TRX_007878,23-12-2023,VND_0107,Singapore,Aluminum_Ingot,635.53,2268,2272.79,1444428.4,Letter_of_Credit,0,None
TRX_013202,23-12-2023,VND_0227,Switzerland,Gold_Bullion,536.58,2057.1,2022.14,1085039.82,Letter_of_Credit,0,None
TRX_005235,23-12-2023,VND_0248,Canada,Gold_Bullion,41.6505637,2057.1,2051.9,85462.79165,Letter_of_Credit,1,Fabricated_Invoice
TRX_000105,23-12-2023,VND_0214,Sanctioned_Proxy_Beta,Copper_Cathode,367.71,3.9,3.88,1425.75,Letter_of_Credit,0,None
TRX_002972,23-12-2023,VND_0018,United States,Aluminum_Ingot,524.16,2268,2277.47,1193752.93,Wire,0,None
TRX_003842,23-12-2023,VND_0271,Germany,Gold_Bullion,1101.58,2057.1,2095.82,2308714.53,Open_Account,0,None
TRX_002002,23-12-2023,VND_0151,Sanctioned_Proxy_Alpha,Aluminum_Ingot,731.43,2268,2248.73,1644785.82,Letter_of_Credit,0,None
TRX_013484,23-12-2023,VND_0184,United Arab Emirates,Aluminum_Ingot,321.65,2268,2236.11,719241.36,Letter_of_Credit,0,None
TRX_001887,23-12-2023,VND_0145,Sanctioned_Proxy_Alpha,Copper_Cathode,431.13,3.9,3.93,1694.69,Letter_of_Credit,0,None
TRX_000713,23-12-2023,VND_0257,Switzerland,Copper_Cathode,554.15,3.9,3.89,2156.84,Letter_of_Credit,0,None
TRX_014907,23-12-2023,VND_0076,Germany,Silver_Ingot,1052.43,24.29,24.63,25924.02,Letter_of_Credit,0,None
TRX_008533,23-12-2023,VND_0135,Singapore,Aluminum_Ingot,222.25,2268,2228.22,495213.14,Letter_of_Credit,0,None
TRX_005096,23-12-2023,VND_0146,Sanctioned_Proxy_Beta,Copper_Cathode,1493.41,3.9,3.97,5925.75,Open_Account,0,None
TRX_004955,23-12-2023,VND_0198,Japan,Aluminum_Ingot,445.11,2268,2310.41,1028378.88,Wire,0,None
TRX_004774,23-12-2023,VND_0033,Japan,Gold_Bullion,949.9,2057.1,2069.08,1965423.33,Open_Account,0,None
TRX_002492,23-12-2023,VND_0029,Singapore,Silver_Ingot,1016.2,24.29,24.28,24673.61,Letter_of_Credit,0,None
TRX_010526,23-12-2023,VND_0198,Japan,Silver_Ingot,281.59,24.29,24.14,6797.85,Open_Account,0,None
TRX_004122,23-12-2023,VND_0002,Australia,Gold_Bullion,664.37,2057.1,2096.91,1393127.22,Open_Account,0,None
TRX_006235,23-12-2023,VND_0281,United States,Gold_Bullion,936.44,2057.1,2023.04,1894461.76,Wire,0,None
TRX_001072,23-12-2023,VND_0040,United Arab Emirates,Aluminum_Ingot,6258.28,2268,2277.47,14253054.07,Letter_of_Credit,0,None
TRX_002792,23-12-2023,VND_0275,United States,Aluminum_Ingot,474.66,2268,2241.61,1063989.39,Letter_of_Credit,0,None
TRX_014238,23-12-2023,VND_0219,Singapore,Gold_Bullion,174.26,2057.1,2063.96,359673.14,Open_Account,0,None
TRX_005094,23-12-2023,VND_0130,Sanctioned_Proxy_Alpha,Copper_Cathode,2731.18,3.9,3.93,10726.13,Open_Account,0,None
TRX_000441,23-12-2023,VND_0261,Germany,Silver_Ingot,261.95,24.29,24.72,6476.29,Wire,0,None
TRX_008277,23-12-2023,VND_0202,Japan,Aluminum_Ingot,3339.33,2268,2223.89,7426304.04,Wire,0,None
TRX_003069,23-12-2023,VND_0065,United Arab Emirates,Silver_Ingot,1352.32,24.29,23.98,32432.92,Letter_of_Credit,0,None
TRX_012952,23-12-2023,VND_0044,Switzerland,Gold_Bullion,932.4,2057.1,2022.84,1886095.62,Letter_of_Credit,0,None
TRX_012698,23-12-2023,VND_0242,Australia,Gold_Bullion,1765.53,2057.1,2058.28,3633940.58,Letter_of_Credit,0,None
TRX_013777,23-12-2023,VND_0056,United States,Gold_Bullion,962.07,2057.1,2075.65,1996923.79,Open_Account,0,None
TRX_006200,23-12-2023,VND_0138,United States,Silver_Ingot,455.93,24.29,24.49,11165,Open_Account,0,None
TRX_003551,23-12-2023,VND_0048,Canada,Gold_Bullion,2173.43,2057.1,2054.61,4465535.82,Letter_of_Credit,0,None
TRX_014777,23-12-2023,VND_0274,Japan,Aluminum_Ingot,1862.85,2268,2311.78,4306489.64,Letter_of_Credit,0,None
TRX_001664,23-12-2023,VND_0114,United States,Gold_Bullion,578.79,2057.1,2070.88,1198598.59,Wire,0,None
TRX_009998,23-12-2023,VND_0121,Singapore,Copper_Cathode,144.83,3.9,3.84,556.26,Open_Account,0,None
TRX_002218,23-12-2023,VND_0224,United Arab Emirates,Gold_Bullion,492.32,2057.1,2063.36,1015844.33,Wire,0,None
TRX_012969,23-12-2023,VND_0200,Canada,Gold_Bullion,904.17,2057.1,2060.06,1862649.35,Wire,0,None
TRX_011004,23-12-2023,VND_0050,Australia,Gold_Bullion,179.94,2057.1,2081.38,374519.23,Open_Account,0,None
TRX_005542,23-12-2023,VND_0095,Singapore,Gold_Bullion,152.44,2057.1,2096.04,319521.54,Open_Account,0,None
TRX_002735,23-12-2023,VND_0025,Sanctioned_Proxy_Beta,Gold_Bullion,259.51,2057.1,2060.92,534825.69,Letter_of_Credit,0,None
TRX_000110,23-12-2023,VND_0243,Switzerland,Copper_Cathode,2620.5,3.9,3.9,10215.48,Open_Account,0,None
TRX_011671,24-12-2023,VND_0051,Sanctioned_Proxy_Beta,Aluminum_Ingot,595.01,2268,2277.4,1355080.48,Letter_of_Credit,0,None
TRX_008184,24-12-2023,VND_0044,Switzerland,Silver_Ingot,554,24.29,23.87,13223.64,Wire,0,None
TRX_004600,24-12-2023,VND_0103,Australia,Silver_Ingot,1490.18,24.29,24.19,36054.22,Wire,0,None
TRX_003660,24-12-2023,VND_0245,Canada,Gold_Bullion,166.72,2057.1,2037.43,339674.74,Open_Account,0,None
TRX_012588,24-12-2023,VND_0115,Canada,Gold_Bullion,150.06,2057.1,2022.3,303461,Wire,0,None
TRX_004329,24-12-2023,VND_0290,Germany,Copper_Cathode,1072.35,3.9,3.88,4163.57,Letter_of_Credit,0,None
TRX_000309,24-12-2023,VND_0062,Singapore,Gold_Bullion,270.66,2057.1,2055.84,556435.79,Letter_of_Credit,0,None
TRX_011525,24-12-2023,VND_0213,Germany,Aluminum_Ingot,1163.4,2268,2249.02,2616510.37,Wire,0,None
TRX_005107,24-12-2023,VND_0094,Switzerland,Aluminum_Ingot,1299.17,2268,2308.71,2999415.11,Open_Account,0,None
